candidate_id,structure_id,c1_ff,c2_ff,kappa,abs_vth_residual,source_sensitivity,ideal_vth_residual,total_cap_ff,transistors,control_groups,isolate_drain,track_prep,pareto,reference_timing,reference_mix,program_error_mv,hold_delta_vgs_mv
P3-3f852273b6,S3-08c937a01c,20.0,20.0,0.4651162790697673,0.0697674418604659,0.19413919413919545,2.220446049250313e-16,40.0,7,5,False,False,False,,,,
P3-7b8a354e0a,S3-7b5c2814dc,20.0,20.0,0.4651162790697673,0.06976744186046624,0.19413919413919456,6.661338147750939e-16,40.0,7,5,True,True,False,,,,
P3-6d631446d8,S3-fd65244088,20.0,40.0,0.6349206349206349,0.04761904761904878,0.19694072657743722,2.220446049250313e-16,60.0,6,4,False,False,False,,,,
P3-caa94adc9f,S3-03b6d9e577,20.0,40.0,0.6349206349206349,0.047619047619049004,0.19694072657743722,4.440892098500626e-16,60.0,6,5,False,True,False,,,,
P3-fc5fdc71ed,S3-7f211789e6,20.0,40.0,0.6349206349206349,0.04761904761904878,0.19694072657743722,2.220446049250313e-16,60.0,7,4,True,False,False,,,,
P3-0ca787a93a,S3-08c937a01c,20.0,40.0,0.6349206349206349,0.04761904761904878,0.19694072657743722,2.220446049250313e-16,60.0,7,5,False,False,False,,,,
P3-501e6496ee,S3-7b5c2814dc,20.0,40.0,0.6349206349206349,0.047619047619049004,0.19694072657743722,4.440892098500626e-16,60.0,7,5,True,True,False,,,,
P3-004e381dd9,S3-fd65244088,20.0,80.0,0.7766990291262141,0.029126213592232886,0.19843597262952117,4.440892098500626e-16,100.0,6,4,False,False,False,,,,
P3-d8c5f80c30,S3-03b6d9e577,20.0,80.0,0.7766990291262141,0.029126213592232997,0.19843597262952117,6.661338147750939e-16,100.0,6,5,False,True,False,,,,
P3-61881daadd,S3-7f211789e6,20.0,80.0,0.7766990291262141,0.029126213592232886,0.19843597262952117,4.440892098500626e-16,100.0,7,4,True,False,False,,,,
P3-0896ee2f88,S3-08c937a01c,20.0,80.0,0.7766990291262141,0.029126213592232886,0.19843597262952117,4.440892098500626e-16,100.0,7,5,False,False,False,,,,
P3-fd513e1c73,S3-7b5c2814dc,20.0,80.0,0.7766990291262141,0.029126213592232997,0.19843597262952117,6.661338147750939e-16,100.0,7,5,True,True,False,,,,
P3-c6fa70edfb,S3-fd65244088,20.0,160.0,0.8743169398907082,0.01639344262295217,0.19920909540287068,4.440892098500626e-16,180.0,6,4,False,False,False,,,,
P3-794713f77d,S3-03b6d9e577,20.0,160.0,0.8743169398907082,0.01639344262295217,0.1992090954028709,2.220446049250313e-16,180.0,6,5,False,True,False,,,,
P3-bccad7a086,S3-7f211789e6,20.0,160.0,0.8743169398907082,0.01639344262295217,0.19920909540287068,4.440892098500626e-16,180.0,7,4,True,False,False,,,,
P3-ecfd2ec30f,S3-7b5c2814dc,20.0,160.0,0.8743169398907082,0.01639344262295217,0.1992090954028709,2.220446049250313e-16,180.0,7,5,True,True,False,,,,
P3-f8b5826dbe,S3-08c937a01c,20.0,160.0,0.8743169398907082,0.01639344262295217,0.19920909540287068,4.440892098500626e-16,180.0,7,5,False,False,False,,,,
P3-5cc8b7ec85,S3-fd65244088,20.0,320.0,0.9329446064139941,0.00874635568513038,0.19960228685060966,4.440892098500626e-16,340.0,6,4,False,False,False,,,,
P3-9e6a0e1b53,S3-03b6d9e577,20.0,320.0,0.9329446064139941,0.008746355685131268,0.19960228685060977,-3.3306690738754696e-16,340.0,6,5,False,True,False,,,,
P3-08d50b2657,S3-7f211789e6,20.0,320.0,0.9329446064139941,0.00874635568513038,0.19960228685060966,4.440892098500626e-16,340.0,7,4,True,False,False,,,,
P3-943d3bc060,S3-7b5c2814dc,20.0,320.0,0.9329446064139941,0.008746355685131268,0.19960228685060977,-3.3306690738754696e-16,340.0,7,5,True,True,False,,,,
P3-e7fa6bc9e7,S3-08c937a01c,20.0,320.0,0.9329446064139941,0.00874635568513038,0.19960228685060966,4.440892098500626e-16,340.0,7,5,False,False,False,,,,
P3-19f961b870,S3-fd65244088,20.0,640.0,0.9653092006033178,0.00452488687782715,0.19980057335161583,-1.6653345369377348e-15,660.0,6,4,False,False,False,,,,
P3-16fa6c8fd8,S3-03b6d9e577,20.0,640.0,0.9653092006033178,0.00452488687782715,0.19980057335161572,-1.7763568394002505e-15,660.0,6,5,False,True,False,,,,
P3-427c20773d,S3-7f211789e6,20.0,640.0,0.9653092006033178,0.00452488687782715,0.19980057335161583,-1.6653345369377348e-15,660.0,7,4,True,False,False,,,,
P3-22244b8925,S3-7b5c2814dc,20.0,640.0,0.9653092006033178,0.00452488687782715,0.19980057335161572,-1.7763568394002505e-15,660.0,7,5,True,True,False,,,,
P3-5aec73be43,S3-08c937a01c,20.0,640.0,0.9653092006033178,0.00452488687782715,0.19980057335161583,-1.6653345369377348e-15,660.0,7,5,False,False,False,,,,
