structure_id,caps,anchor,track_prep,data_node,anchor_emit,split_source,isolate_drain,control_groups,transistors,kappa,vth_residual,source_sensitivity,decision
S3-61744badff,G-R;S-X,R,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-b9df0f61b3,G-R;S-X,R,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-af393ce2e1,G-R;S-X,R,True,X,False,False,False,5,6,3.944304526105059e-31,-1.0,-1.0,no_intrinsic_DATA_compression
S3-d7febe60c5,G-R;S-X,R,True,X,False,False,True,5,7,3.944304526105059e-31,-1.0,-1.0,no_intrinsic_DATA_compression
S3-0116d01e6c,G-R;S-X,R,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-ffb85dce93,G-R;S-X,R,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-99dc21ea4a,G-R;S-X,R,True,X,True,False,False,5,6,-2.4018013711891272e-15,-1.0,-1.0000000000000018,no_intrinsic_DATA_compression
S3-135711504b,G-R;S-X,R,True,X,True,False,True,5,7,-2.4018013711891272e-15,-1.0,-1.0000000000000018,no_intrinsic_DATA_compression
S3-a6cc7ba6da,G-R;S-X,R,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-d98a2ab2bf,G-R;S-X,R,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-2f09a2843d,G-R;S-X,S,False,G,False,False,False,4,6,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-d08604531b,G-R;S-X,S,False,G,False,False,True,4,7,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-97409e7dd5,G-R;S-X,S,False,G,False,True,False,5,7,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-053cccfbd3,G-R;S-X,S,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-70712c71db,G-R;S-X,S,False,G,True,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-954c8cbded,G-R;S-X,S,False,G,True,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-f07d8ee016,G-R;S-X,S,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-a64c7408a3,G-R;S-X,S,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-78ebaceb09,G-R;S-X,S,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-95b6d2669c,G-R;S-X,S,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-f04349f139,G-R;S-X,S,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-8ffa15b943,G-R;S-X,S,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-29857e8486,G-R;S-X,S,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-da7f632648,G-R;S-X,S,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-ca957e7271,G-R;S-X,S,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-6dfc65e912,G-R;S-X,S,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-3921da35c4,G-R;S-X,S,False,X,False,False,False,4,6,3.944304526105059e-31,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-a15975f2fc,G-R;S-X,S,False,X,False,False,True,4,7,3.944304526105059e-31,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-1ced90ae59,G-R;S-X,S,False,X,False,True,False,5,7,3.944304526105059e-31,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-d412f39046,G-R;S-X,S,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-7fc838a8c9,G-R;S-X,S,False,X,True,False,False,5,6,1.0547184699206842e-16,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-7e192306b3,G-R;S-X,S,False,X,True,False,True,5,7,1.0547184699206842e-16,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-27652f4e13,G-R;S-X,S,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-67a18cd93f,G-R;S-X,S,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-8ea7094637,G-R;S-X,S,True,G,False,False,False,5,6,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-d3f0910191,G-R;S-X,S,True,G,False,False,True,5,7,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-a5c13a23aa,G-R;S-X,S,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-e5730bb08c,G-R;S-X,S,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-2773f13ee2,G-R;S-X,S,True,G,True,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999997,no_intrinsic_DATA_compression
S3-f17514eb16,G-R;S-X,S,True,G,True,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999997,no_intrinsic_DATA_compression
S3-c1028662f7,G-R;S-X,S,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-2edf7a0988,G-R;S-X,S,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-c630227568,G-R;S-X,S,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-6d5e3d0673,G-R;S-X,S,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-6201cb19b3,G-R;S-X,S,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-b40e666826,G-R;S-X,S,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-7423eac178,G-R;S-X,S,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-555070b809,G-R;S-X,S,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-ea2805d1a4,G-R;S-X,S,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-2b0470838f,G-R;S-X,S,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-6e56aac3dd,G-R;S-X,S,True,X,False,False,False,5,6,3.944304526105059e-31,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-4885eb4fe1,G-R;S-X,S,True,X,False,False,True,5,7,3.944304526105059e-31,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-68b9c058c1,G-R;S-X,S,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-73baea618c,G-R;S-X,S,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-579b45a337,G-R;S-X,S,True,X,True,False,False,5,6,1.0547184699206842e-16,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-acb28822d2,G-R;S-X,S,True,X,True,False,True,5,7,1.0547184699206842e-16,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-5dc6e2f52f,G-R;S-X,S,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-6e390d4ecb,G-R;S-X,S,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-c5cd547ba7,G-R;S-X,G,False,G,False,False,False,4,6,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-24094532bc,G-R;S-X,G,False,G,False,False,True,4,7,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-5551567892,G-R;S-X,G,False,G,False,True,False,5,7,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-990e4acfb9,G-R;S-X,G,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-4c6ccf44b0,G-R;S-X,G,False,G,True,False,False,5,6,0.7692307692307692,-0.7692307692307688,-0.76923076923077,compression_only_after_WRITE
S3-a28333c98e,G-R;S-X,G,False,G,True,False,True,5,7,0.7692307692307692,-0.7692307692307688,-0.76923076923077,compression_only_after_WRITE
S3-16f440dd97,G-R;S-X,G,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-bffa127b5a,G-R;S-X,G,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-1392deefab,G-R;S-X,G,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-3e3cb0a9da,G-R;S-X,G,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-5df88be727,G-R;S-X,G,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-3b8b0a25de,G-R;S-X,G,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-b85a1ee838,G-R;S-X,G,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-b408c8ed06,G-R;S-X,G,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-f1a6f92562,G-R;S-X,G,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-5d3aa5d668,G-R;S-X,G,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-28387a4e37,G-R;S-X,G,False,X,False,False,False,4,6,3.944304526105059e-31,-0.9999999999999989,-1.0000000000000002,no_intrinsic_DATA_compression
S3-86b3aff522,G-R;S-X,G,False,X,False,False,True,4,7,3.944304526105059e-31,-0.9999999999999989,-1.0000000000000002,no_intrinsic_DATA_compression
S3-2ccfa0d6bb,G-R;S-X,G,False,X,False,True,False,5,7,3.944304526105059e-31,-0.9999999999999989,-1.0000000000000002,no_intrinsic_DATA_compression
S3-15f76a4657,G-R;S-X,G,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-18c5897c01,G-R;S-X,G,False,X,True,False,False,5,6,0.23076923076923095,-0.999999999999999,-0.7692307692307703,compression_only_after_WRITE
S3-be335da66e,G-R;S-X,G,False,X,True,False,True,5,7,0.23076923076923095,-0.999999999999999,-0.7692307692307703,compression_only_after_WRITE
S3-6639ffabae,G-R;S-X,G,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-9b78bb6374,G-R;S-X,G,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-37daf3b671,G-R;S-X,G,True,G,False,False,False,5,6,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-fa8fe8d9ac,G-R;S-X,G,True,G,False,False,True,5,7,0.9999999999999998,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-aa672a8945,G-R;S-X,G,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-89ff76af04,G-R;S-X,G,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-de6788e678,G-R;S-X,G,True,G,True,False,False,5,6,0.7692307692307692,-0.9467455621301772,-0.7692307692307705,compression_only_after_WRITE
S3-e3efb66f0c,G-R;S-X,G,True,G,True,False,True,5,7,0.7692307692307692,-0.9467455621301772,-0.7692307692307705,compression_only_after_WRITE
S3-f8e07ffbf2,G-R;S-X,G,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-578da2508f,G-R;S-X,G,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-7ee30afca5,G-R;S-X,G,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-6fda6fd088,G-R;S-X,G,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-b6936b808b,G-R;S-X,G,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-7aa600c9b9,G-R;S-X,G,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-cd87e3e8be,G-R;S-X,G,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-bf7d70b6e8,G-R;S-X,G,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-b6148b61c0,G-R;S-X,G,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-c66b5a1b02,G-R;S-X,G,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-9b6273f8d1,G-R;S-X,G,True,X,False,False,False,5,6,3.944304526105059e-31,-0.7692307692307689,-1.0000000000000004,no_intrinsic_DATA_compression
S3-6797e32718,G-R;S-X,G,True,X,False,False,True,5,7,3.944304526105059e-31,-0.7692307692307689,-1.0000000000000004,no_intrinsic_DATA_compression
S3-c83e83627c,G-R;S-X,G,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-dcae143e73,G-R;S-X,G,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-4cd84e4128,G-R;S-X,G,True,X,True,False,False,5,6,0.23076923076923095,-0.8224852071005915,-0.7692307692307705,compression_only_after_WRITE
S3-ed30a5096b,G-R;S-X,G,True,X,True,False,True,5,7,0.23076923076923095,-0.8224852071005915,-0.7692307692307705,compression_only_after_WRITE
S3-59d213671c,G-R;S-X,G,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-ab6bf537b0,G-R;S-X,G,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-e9c7beb372,G-R;S-R,R,False,G,False,False,False,4,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-2097cd4c09,G-R;S-R,R,False,G,False,False,True,4,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-476f7e3fb5,G-R;S-R,R,False,G,False,True,False,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-2c43871fd0,G-R;S-R,R,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-861cdb543b,G-R;S-R,R,False,G,True,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-d326612d94,G-R;S-R,R,False,G,True,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-824a432e3b,G-R;S-R,R,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-fee89929b1,G-R;S-R,R,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-2dd96f76b4,G-R;S-R,R,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-a9ed40e876,G-R;S-R,R,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-d007a8760e,G-R;S-R,R,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-f5dab20f5e,G-R;S-R,R,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-d5ab05adfb,G-R;S-R,R,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-5de56c8355,G-R;S-R,R,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-3a7b3efbc2,G-R;S-R,R,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-cad1da205e,G-R;S-R,R,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-5f67ecea4c,G-R;S-R,R,False,X,False,False,False,4,6,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-3c11f1e31c,G-R;S-R,R,False,X,False,False,True,4,7,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-0ab5fd99f3,G-R;S-R,R,False,X,False,True,False,5,7,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-1b609e2b92,G-R;S-R,R,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-77ba03c880,G-R;S-R,R,False,X,True,False,False,5,6,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-1026cd74cd,G-R;S-R,R,False,X,True,False,True,5,7,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-1cb1fb03be,G-R;S-R,R,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-ad26700d56,G-R;S-R,R,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-ef82eb121a,G-R;S-R,R,True,G,False,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-ac56ba88cd,G-R;S-R,R,True,G,False,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-1d53e8c922,G-R;S-R,R,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-5ec4012790,G-R;S-R,R,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-25bdb6f524,G-R;S-R,R,True,G,True,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-fdfd594a14,G-R;S-R,R,True,G,True,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-6caba05e63,G-R;S-R,R,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-dbf846bff5,G-R;S-R,R,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-166c74ba5c,G-R;S-R,R,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-adbfb9190e,G-R;S-R,R,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-a6e5613e17,G-R;S-R,R,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-cdb93f1f9d,G-R;S-R,R,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-cc2aeaed50,G-R;S-R,R,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-7cf4ebd6f9,G-R;S-R,R,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-fa2b4408a7,G-R;S-R,R,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-eb75bc984f,G-R;S-R,R,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-e2f75cdc4a,G-R;S-R,R,True,X,False,False,False,5,6,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-d5e6586c46,G-R;S-R,R,True,X,False,False,True,5,7,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-665a2cbf68,G-R;S-R,R,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-f7a8f6e08d,G-R;S-R,R,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-170ba09473,G-R;S-R,R,True,X,True,False,False,5,6,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-7590fcfc0f,G-R;S-R,R,True,X,True,False,True,5,7,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-e54730d3fa,G-R;S-R,R,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-c2356bfcc6,G-R;S-R,R,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-fb65c5aec5,G-R;S-R,S,False,G,False,False,False,4,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-7a58b824c4,G-R;S-R,S,False,G,False,False,True,4,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-b8b1070417,G-R;S-R,S,False,G,False,True,False,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-fc84226d6a,G-R;S-R,S,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-6d655dcef2,G-R;S-R,S,False,G,True,False,False,5,6,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-1b00cad175,G-R;S-R,S,False,G,True,False,True,5,7,0.9999999999999998,-1.0,-1.0,no_intrinsic_DATA_compression
S3-0ad7a83c46,G-R;S-R,S,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-0de3e7ca3e,G-R;S-R,S,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-3491f55f8c,G-R;S-R,S,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-03afa786df,G-R;S-R,S,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-1f0dd2da58,G-R;S-R,S,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-91c8751237,G-R;S-R,S,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-9e77dc11e8,G-R;S-R,S,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-2ca634ee4e,G-R;S-R,S,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-3cdc35494a,G-R;S-R,S,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-259f32fbbf,G-R;S-R,S,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-5027dbe9b4,G-R;S-R,S,False,X,False,False,False,4,6,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-6230b1ef8b,G-R;S-R,S,False,X,False,False,True,4,7,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-738dd552f5,G-R;S-R,S,False,X,False,True,False,5,7,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-0fcf8d9afd,G-R;S-R,S,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-8f8714501a,G-R;S-R,S,False,X,True,False,False,5,6,7.679573242503619e-17,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-231053768e,G-R;S-R,S,False,X,True,False,True,5,7,7.679573242503619e-17,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-22184a82ff,G-R;S-R,S,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-3f2fa48bda,G-R;S-R,S,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-cfd4874672,G-R;S-R,S,True,G,False,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-caf7eb0442,G-R;S-R,S,True,G,False,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-bb8cf5a311,G-R;S-R,S,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-75ddfd61ef,G-R;S-R,S,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-6173413378,G-R;S-R,S,True,G,True,False,False,5,6,0.9999999999999998,-1.0,-1.0000000000000004,no_intrinsic_DATA_compression
S3-d6b1a61118,G-R;S-R,S,True,G,True,False,True,5,7,0.9999999999999998,-1.0,-1.0000000000000004,no_intrinsic_DATA_compression
S3-ebb2bd0681,G-R;S-R,S,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-6d79857bf0,G-R;S-R,S,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-ed9ad27432,G-R;S-R,S,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-bdc2c57df8,G-R;S-R,S,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-fbb2004ff8,G-R;S-R,S,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-f1e99394a1,G-R;S-R,S,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-8ff1bc270a,G-R;S-R,S,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-0f62058162,G-R;S-R,S,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-90836aa24e,G-R;S-R,S,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-309d7213f0,G-R;S-R,S,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-e74cbe51a3,G-R;S-R,S,True,X,False,False,False,5,6,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-d1feb95748,G-R;S-R,S,True,X,False,False,True,5,7,0.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-b1eabb4487,G-R;S-R,S,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-f91ded2fc7,G-R;S-R,S,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-f0baf3958e,G-R;S-R,S,True,X,True,False,False,5,6,7.679573242503619e-17,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-87748fdd18,G-R;S-R,S,True,X,True,False,True,5,7,7.679573242503619e-17,-1.0,-1.0000000000000002,no_intrinsic_DATA_compression
S3-a240869fcb,G-R;S-R,S,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-febfca588b,G-R;S-R,S,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-785735f1c2,G-R;S-R,G,False,G,False,False,False,4,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-a4a65a588a,G-R;S-R,G,False,G,False,False,True,4,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-fa16248770,G-R;S-R,G,False,G,False,True,False,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-bd46f2fad6,G-R;S-R,G,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-d2c3d1cb1b,G-R;S-R,G,False,G,True,False,False,5,6,0.9999999999999994,-1.0,-1.0000000000000004,no_intrinsic_DATA_compression
S3-f6c72035de,G-R;S-R,G,False,G,True,False,True,5,7,0.9999999999999994,-1.0,-1.0000000000000004,no_intrinsic_DATA_compression
S3-a9267925cd,G-R;S-R,G,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-df2fe3b29a,G-R;S-R,G,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-51bce6c318,G-R;S-R,G,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-6957db1a75,G-R;S-R,G,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-e5defa5551,G-R;S-R,G,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-44f77292c1,G-R;S-R,G,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-76f366e047,G-R;S-R,G,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-b22b93e746,G-R;S-R,G,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-166c2cf3dd,G-R;S-R,G,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-c1fc80b6ba,G-R;S-R,G,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-754b2f6524,G-R;S-R,G,False,X,False,False,False,4,6,0.0,-0.9999999999999998,-1.0,no_intrinsic_DATA_compression
S3-3b13588086,G-R;S-R,G,False,X,False,False,True,4,7,0.0,-0.9999999999999998,-1.0,no_intrinsic_DATA_compression
S3-08b360674f,G-R;S-R,G,False,X,False,True,False,5,7,0.0,-0.9999999999999998,-1.0,no_intrinsic_DATA_compression
S3-20c8113b77,G-R;S-R,G,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-cb590c426c,G-R;S-R,G,False,X,True,False,False,5,6,3.14018491736755e-16,-0.9999999999999998,-1.0000000000000004,no_intrinsic_DATA_compression
S3-fab66b7391,G-R;S-R,G,False,X,True,False,True,5,7,3.14018491736755e-16,-0.9999999999999998,-1.0000000000000004,no_intrinsic_DATA_compression
S3-6b8e083520,G-R;S-R,G,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-aa73f45728,G-R;S-R,G,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-d598042220,G-R;S-R,G,True,G,False,False,False,5,6,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-4be3942b4a,G-R;S-R,G,True,G,False,False,True,5,7,0.9999999999999998,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-cfd01d9fe4,G-R;S-R,G,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-07ca9bb283,G-R;S-R,G,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-46e9a53715,G-R;S-R,G,True,G,True,False,False,5,6,0.9999999999999994,-1.0,-1.0000000000000004,no_intrinsic_DATA_compression
S3-3853ddb098,G-R;S-R,G,True,G,True,False,True,5,7,0.9999999999999994,-1.0,-1.0000000000000004,no_intrinsic_DATA_compression
S3-a2f26ee605,G-R;S-R,G,True,G,True,True,False,6,7,,,,control_groups_gt_5
