candidate_id,c_st_ff,c_data_ff,gref_tech,xref_tech,sclamp_tech,data_tech,em_tech,address_us,reset_us,comp_us,source_prep_us,write_us,dead_we_us,functional,score,compression_ratio,source_tracking_gain,vgs_source_sensitivity_pct,hold_droop_60hz_pct,comp_settling_pct,source_prep_settling_pct,write_settling_pct,em_drop_at_300na_mv,total_cap_ff,pareto
V2-6C6AEC3469,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,17.55,0.5,16.0,0.5,0.5,0.05,False,-36.916976250448045,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-2C8C1A482E,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,17.6,0.5,16.0,0.5,0.5,0.1,False,-36.92450221579813,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-BCA1E89C80,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,18.05,0.5,16.0,0.5,1.0,0.05,False,-36.992024654479835,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-D46C886BF8,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,18.1,0.5,16.0,0.5,1.0,0.1,False,-36.999503729232245,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-76170151B4,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,17.8,0.5,16.0,1.0,0.25,0.05,False,-36.95455908398188,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-8A9AB393FF,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,17.85,0.5,16.0,1.0,0.25,0.1,False,-36.96206156739987,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-12983608E9,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,18.05,0.5,16.0,1.0,0.5,0.05,False,-36.992024654479835,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-843EDB0248,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,18.1,0.5,16.0,1.0,0.5,0.1,False,-36.999503729232245,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-B950EE6A33,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,18.55,0.5,16.0,1.0,1.0,0.05,False,-37.0666054687266,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-3B12B565D7,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,18.6,0.5,16.0,1.0,1.0,0.1,False,-37.07403794503363,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,89.82986076957732,100.0,100.0,9.0,120,False
V2-E93D0F2647,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.05,0.5,32.0,0.25,0.25,0.05,False,-39.03859048206256,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,99.99999999999993,100.0,9.0,120,False
V2-867AB9749E,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.1,0.5,32.0,0.25,0.25,0.1,False,-39.04479085280935,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,99.99999999999993,100.0,9.0,120,False
V2-F14E543E8A,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.3,0.5,32.0,0.25,0.5,0.05,False,-39.06955361978442,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,99.99999999999993,100.0,9.0,120,False
V2-5A9BD3C244,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.35,0.5,32.0,0.25,0.5,0.1,False,-39.07573464461637,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,99.99999999999993,100.0,9.0,120,False
V2-9EAA022CA4,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.8,0.5,32.0,0.25,1.0,0.05,False,-39.1311903703327,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,99.99999999999993,100.0,9.0,120,False
V2-9D5656A125,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.85,0.5,32.0,0.25,1.0,0.1,False,-39.13733288423147,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,99.99999999999993,100.0,9.0,120,False
V2-18119C128A,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.3,0.5,32.0,0.5,0.25,0.05,False,-39.06955361978442,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-6AC0910594,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.35,0.5,32.0,0.5,0.25,0.1,False,-39.07573464461637,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-CC122DF76C,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.55,0.5,32.0,0.5,0.5,0.05,False,-39.10042014873074,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-96FC90311C,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.6,0.5,32.0,0.5,0.5,0.1,False,-39.10658188800946,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-47882EFBD4,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,34.05,0.5,32.0,0.5,1.0,0.05,False,-39.161864585080984,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-AC018B3FFE,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,34.1,0.5,32.0,0.5,1.0,0.1,False,-39.16798793358536,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-303DE146E9,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.8,0.5,32.0,1.0,0.25,0.05,False,-39.1311903703327,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-3F9A8BAFF6,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,33.85,0.5,32.0,1.0,0.25,0.1,False,-39.13733288423147,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-48AEEC639C,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,34.05,0.5,32.0,1.0,0.5,0.05,False,-39.161864585080984,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-25DABB761D,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,34.1,0.5,32.0,1.0,0.5,0.1,False,-39.16798793358536,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-980ED8F842,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,34.55,0.5,32.0,1.0,1.0,0.05,False,-39.22292619129442,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-5F07394E9A,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,34.6,0.5,32.0,1.0,1.0,0.1,False,-39.2290113882185,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,98.96568268033818,100.0,100.0,9.0,120,False
V2-DAC5799D79,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.05,0.5,64.0,0.25,0.25,0.05,False,-42.31023336528097,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,99.99999999999993,100.0,9.0,120,False
V2-F912BC1D36,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.1,0.5,64.0,0.25,0.25,0.1,False,-42.3143895980854,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,99.99999999999993,100.0,9.0,120,False
V2-7677665CFD,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.3,0.5,64.0,0.25,0.5,0.05,False,-42.3309885771841,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,99.99999999999993,100.0,9.0,120,False
V2-0446EE7D54,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.35,0.5,64.0,0.25,0.5,0.1,False,-42.33513184203399,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,99.99999999999993,100.0,9.0,120,False
V2-DFB57FF9DB,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.8,0.5,64.0,0.25,1.0,0.05,False,-42.37230492664911,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,99.99999999999993,100.0,9.0,120,False
V2-76432AF134,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.85,0.5,64.0,0.25,1.0,0.1,False,-42.3764223768485,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,99.99999999999993,100.0,9.0,120,False
V2-47E9B5794F,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.3,0.5,64.0,0.5,0.25,0.05,False,-42.3309885771841,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-9C071533CC,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.35,0.5,64.0,0.5,0.25,0.1,False,-42.33513184203399,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-48B79A737F,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.55,0.5,64.0,0.5,0.5,0.05,False,-42.351679030288345,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-05F96F40DD,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.6,0.5,64.0,0.5,0.5,0.1,False,-42.355809367645314,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-5843C3E980,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,66.05,0.5,64.0,0.5,1.0,0.05,False,-42.392866467691285,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-5CBF7EFA1C,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,66.1,0.5,64.0,0.5,1.0,0.1,False,-42.39697107094263,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-6994E6A7B3,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.8,0.5,64.0,1.0,0.25,0.05,False,-42.37230492664911,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-308AE75315,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,65.85,0.5,64.0,1.0,0.25,0.1,False,-42.3764223768485,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-B4DAD0454B,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,66.05,0.5,64.0,1.0,0.5,0.05,False,-42.392866467691285,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-46229E18CF,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,66.1,0.5,64.0,1.0,0.5,0.1,False,-42.39697107094263,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-B153E1C369,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,66.55,0.5,64.0,1.0,1.0,0.05,False,-42.43379728637928,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-AB44E255D2,80,40,IGZO,LTPS,IGZO,IGZO,LTPS,66.6,0.5,64.0,1.0,1.0,0.1,False,-42.437876315861566,0.3252032520325203,0.9422321929332585,5.7767807066741454,4.583011307761186,99.98930187682248,100.0,100.0,9.0,120,False
V2-FE8F1F5D03,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.05,0.5,8.0,0.25,0.25,0.05,False,-40.97460857896852,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,99.99999999999993,100.0,45.0,120,False
V2-FE93FA7CFF,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.1,0.5,8.0,0.25,0.25,0.1,False,-40.982978204031305,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,99.99999999999993,100.0,45.0,120,False
V2-3F63B20FF7,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.3,0.5,8.0,0.25,0.5,0.05,False,-41.01640444313256,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,99.99999999999993,100.0,45.0,120,False
V2-BCCFFEB149,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.35,0.5,8.0,0.25,0.5,0.1,False,-41.0247479539418,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,99.99999999999993,100.0,45.0,120,False
V2-5BD79262F7,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.8,0.5,8.0,0.25,1.0,0.05,False,-41.0996053537305,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,99.99999999999993,100.0,45.0,120,False
V2-BC12582BE4,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.85,0.5,8.0,0.25,1.0,0.1,False,-41.10789688021742,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,99.99999999999993,100.0,45.0,120,False
V2-D39623ED6A,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.3,0.5,8.0,0.5,0.25,0.05,False,-41.01640444313256,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-23379D214C,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.35,0.5,8.0,0.5,0.25,0.1,False,-41.0247479539418,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-532FB5FE25,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.55,0.5,8.0,0.5,0.5,0.05,False,-41.05806989909004,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-241C4993D9,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.6,0.5,8.0,0.5,0.5,0.1,False,-41.0663873771254,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-7BAF3AD677,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,10.05,0.5,8.0,0.5,1.0,0.05,False,-41.14101121267396,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-2EDD809CAB,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,10.1,0.5,8.0,0.5,1.0,0.1,False,-41.14927686858444,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-498263CB0B,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.8,0.5,8.0,1.0,0.25,0.05,False,-41.0996053537305,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-E0A8353ECD,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,9.85,0.5,8.0,1.0,0.25,0.1,False,-41.10789688021742,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-53CD5BEEC6,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,10.05,0.5,8.0,1.0,0.5,0.05,False,-41.14101121267396,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-DBD4E5E842,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,10.1,0.5,8.0,1.0,0.5,0.1,False,-41.14927686858444,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-AD4762BCA0,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,10.55,0.5,8.0,1.0,1.0,0.05,False,-41.2234357596259,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-07FB173661,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,10.6,0.5,8.0,1.0,1.0,0.1,False,-41.23164991628971,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,68.10934426760295,100.0,100.0,45.0,120,False
V2-4077308980,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.05,0.5,16.0,0.25,0.25,0.05,False,-42.24936706769087,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,99.99999999999993,100.0,45.0,120,False
V2-B12E669E8B,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.1,0.5,16.0,0.25,0.25,0.1,False,-42.256940217622606,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,99.99999999999993,100.0,45.0,120,False
V2-67BFE0A645,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.3,0.5,16.0,0.25,0.5,0.05,False,-42.28718552950564,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,99.99999999999993,100.0,45.0,120,False
V2-2FF0593FEB,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.35,0.5,16.0,0.25,0.5,0.1,False,-42.29473505028363,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,99.99999999999993,100.0,45.0,120,False
V2-3628298505,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.8,0.5,16.0,0.25,1.0,0.05,False,-42.36246882662933,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,99.99999999999993,100.0,45.0,120,False
V2-AB220E8847,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.85,0.5,16.0,0.25,1.0,0.1,False,-42.369971310047326,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,99.99999999999993,100.0,45.0,120,False
V2-506AA90304,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.3,0.5,16.0,0.5,0.25,0.05,False,-42.28718552950564,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-096062A52C,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.35,0.5,16.0,0.5,0.25,0.1,False,-42.29473505028363,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-CF657302B9,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.55,0.5,16.0,0.5,0.5,0.05,False,-42.32488599309549,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-E83C5B41C7,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.6,0.5,16.0,0.5,0.5,0.1,False,-42.33241195844558,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-ED3451283E,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,18.05,0.5,16.0,0.5,1.0,0.05,False,-42.39993439712729,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-AAE881B7AA,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,18.1,0.5,16.0,0.5,1.0,0.1,False,-42.40741347187969,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-1C08D0FFDD,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.8,0.5,16.0,1.0,0.25,0.05,False,-42.36246882662933,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-EDAA78EFC8,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,17.85,0.5,16.0,1.0,0.25,0.1,False,-42.369971310047326,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-C33E00B85F,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,18.05,0.5,16.0,1.0,0.5,0.05,False,-42.39993439712729,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-9F24C09A7C,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,18.1,0.5,16.0,1.0,0.5,0.1,False,-42.40741347187969,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-C074C90748,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,18.55,0.5,16.0,1.0,1.0,0.05,False,-42.47451521137406,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-35B19B1048,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,18.6,0.5,16.0,1.0,1.0,0.1,False,-42.481947687681085,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,89.82986076957732,100.0,100.0,45.0,120,False
V2-A84E749E26,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.05,0.5,32.0,0.25,0.25,0.05,False,-44.446500224710014,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,99.99999999999993,100.0,45.0,120,False
V2-122C722559,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.1,0.5,32.0,0.25,0.25,0.1,False,-44.452700595456804,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,99.99999999999993,100.0,45.0,120,False
V2-F62AD002C1,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.3,0.5,32.0,0.25,0.5,0.05,False,-44.47746336243188,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,99.99999999999993,100.0,45.0,120,False
V2-89F429DE7C,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.35,0.5,32.0,0.25,0.5,0.1,False,-44.48364438726382,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,99.99999999999993,100.0,45.0,120,False
V2-E89DCA1D94,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.8,0.5,32.0,0.25,1.0,0.05,False,-44.53910011298016,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,99.99999999999993,100.0,45.0,120,False
V2-5C52127063,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.85,0.5,32.0,0.25,1.0,0.1,False,-44.545242626878924,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,99.99999999999993,100.0,45.0,120,False
V2-A8BEFD6AC9,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.3,0.5,32.0,0.5,0.25,0.05,False,-44.47746336243188,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-9D16189EDF,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.35,0.5,32.0,0.5,0.25,0.1,False,-44.48364438726382,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-DD6C110EB4,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.55,0.5,32.0,0.5,0.5,0.05,False,-44.508329891378196,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-54CA5B0B77,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.6,0.5,32.0,0.5,0.5,0.1,False,-44.51449163065691,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-6F4F37132E,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,34.05,0.5,32.0,0.5,1.0,0.05,False,-44.56977432772844,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-B68450E751,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,34.1,0.5,32.0,0.5,1.0,0.1,False,-44.57589767623281,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-D82B2CA663,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.8,0.5,32.0,1.0,0.25,0.05,False,-44.53910011298016,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-2BE2F28D32,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,33.85,0.5,32.0,1.0,0.25,0.1,False,-44.545242626878924,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-76711807F9,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,34.05,0.5,32.0,1.0,0.5,0.05,False,-44.56977432772844,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-1579049EF0,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,34.1,0.5,32.0,1.0,0.5,0.1,False,-44.57589767623281,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-ADC269ADB7,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,34.55,0.5,32.0,1.0,1.0,0.05,False,-44.63083593394187,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-85831AE9E2,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,34.6,0.5,32.0,1.0,1.0,0.1,False,-44.63692113086596,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,98.96568268033818,100.0,100.0,45.0,120,False
V2-59FF64833E,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,65.05,0.5,64.0,0.25,0.25,0.05,False,-47.71814310792843,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,99.98930187682248,99.99999999999993,100.0,45.0,120,False
V2-FA5AA84878,80,40,IGZO,LTPS,IGZO,LTPS,IGZO,65.1,0.5,64.0,0.25,0.25,0.1,False,-47.72229934073285,0.3252032520325203,0.9422321929332585,5.7767807066741454,8.511926858917718,99.98930187682248,99.99999999999993,100.0,45.0,120,False
