time_s,vg,vs,vx,vgs,gc,xc,sc,dc,ec
1.337809819999999893e-04,1.559825599999999923e+00,1.000053590000000048e+00,2.400460980000000077e+00,5.597720059999999886e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.339809819999999941e-04,1.559825589999999984e+00,1.000053590000000048e+00,2.400460559999999965e+00,5.597720019999999908e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.341809819999999990e-04,1.559825589999999984e+00,1.000053590000000048e+00,2.400460129999999914e+00,5.597719979999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.343809820000000039e-04,1.559825580000000045e+00,1.000053590000000048e+00,2.400459709999999802e+00,5.597719939999999950e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.345809820000000087e-04,1.559825580000000045e+00,1.000053590000000048e+00,2.400459290000000134e+00,5.597719899999999971e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.347809819999999865e-04,1.559825580000000045e+00,1.000053590000000048e+00,2.400458870000000022e+00,5.597719859999999992e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.349809819999999913e-04,1.559825570000000106e+00,1.000053590000000048e+00,2.400458449999999910e+00,5.597719820000000013e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.351809819999999962e-04,1.559825570000000106e+00,1.000053590000000048e+00,2.400458019999999859e+00,5.597719780000000034e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.353809820000000011e-04,1.559825559999999944e+00,1.000053590000000048e+00,2.400457600000000191e+00,5.597719740000000055e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.355809820000000059e-04,1.559825559999999944e+00,1.000053590000000048e+00,2.400457180000000079e+00,5.597719690000000359e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.357809820000000108e-04,1.559825559999999944e+00,1.000053590000000048e+00,2.400456759999999967e+00,5.597719650000000380e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.359809819999999885e-04,1.559825550000000005e+00,1.000053590000000048e+00,2.400456339999999855e+00,5.597719610000000401e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.361809819999999934e-04,1.559825550000000005e+00,1.000053590000000048e+00,2.400455909999999804e+00,5.597719570000000422e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.363809819999999983e-04,1.559825540000000066e+00,1.000053590000000048e+00,2.400455490000000136e+00,5.597719530000000443e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.365809820000000031e-04,1.559825540000000066e+00,1.000053590000000048e+00,2.400455070000000024e+00,5.597719490000000464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.367809820000000080e-04,1.559825540000000066e+00,1.000053590000000048e+00,2.400454649999999912e+00,5.597719450000000485e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.369809820000000128e-04,1.559825529999999905e+00,1.000053590000000048e+00,2.400454229999999800e+00,5.597719410000000506e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.371809819999999906e-04,1.559825529999999905e+00,1.000053590000000048e+00,2.400453800000000193e+00,5.597719370000000527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.373809819999999955e-04,1.559825519999999965e+00,1.000053590000000048e+00,2.400453380000000081e+00,5.597719330000000548e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.375809820000000003e-04,1.559825519999999965e+00,1.000053590000000048e+00,2.400452959999999969e+00,5.597719289999999459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.377809820000000052e-04,1.559825519999999965e+00,1.000053590000000048e+00,2.400452539999999857e+00,5.597719249999999480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.379809820000000100e-04,1.559825510000000026e+00,1.000053590000000048e+00,2.400452109999999806e+00,5.597719209999999501e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.381809819999999878e-04,1.559825510000000026e+00,1.000053590000000048e+00,2.400451690000000138e+00,5.597719169999999522e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.383809819999999927e-04,1.559825500000000087e+00,1.000053590000000048e+00,2.400451270000000026e+00,5.597719129999999543e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.385809819999999975e-04,1.559825500000000087e+00,1.000053590000000048e+00,2.400450849999999914e+00,5.597719089999999564e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.386954910000000026e-04,1.559825500000000087e+00,1.000053590000000048e+00,2.400450610000000040e+00,5.597719070000000130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388100000000000076e-04,1.559825489999999926e+00,1.000053590000000048e+00,2.400450370000000166e+00,5.597719039999999868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388100460000000135e-04,1.559893079999999932e+00,1.000121690000000063e+00,2.400511809999999802e+00,5.597713949999999494e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388101389999999943e-04,1.560179159999999898e+00,1.000409920000000064e+00,2.400771880000000191e+00,5.597692420000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388103250000000100e-04,1.561381359999999940e+00,1.001621169999999950e+00,2.401864789999999861e+00,5.597601909999999625e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388104769999999990e-04,1.562921989999999983e+00,1.003173400000000104e+00,2.403265359999999795e+00,5.597485930000000165e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388106530000000004e-04,1.565212449999999977e+00,1.005481099999999905e+00,2.405347599999999808e+00,5.597313489999999891e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388108690000000047e-04,1.568603170000000047e+00,1.008897350000000026e+00,2.408430070000000089e+00,5.597058219999999640e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388110739999999987e-04,1.572284879999999996e+00,1.012606780000000040e+00,2.411777079999999795e+00,5.596781050000000368e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388113209999999875e-04,1.577179569999999975e+00,1.017538320000000107e+00,2.416226800000000008e+00,5.596412560000000314e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388115680000000034e-04,1.582405110000000059e+00,1.022803190000000084e+00,2.420977279999999787e+00,5.596019159999999770e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388118629999999902e-04,1.589004050000000001e+00,1.029451810000000078e+00,2.426976320000000076e+00,5.595522360000000361e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388121729999999983e-04,1.596192000000000055e+00,1.036693869999999906e+00,2.433510819999999963e+00,5.594981220000000421e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388125459999999987e-04,1.605071340000000069e+00,1.045640059999999982e+00,2.441582949999999919e+00,5.594312750000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388129580000000058e-04,1.615040290000000045e+00,1.055684070000000085e+00,2.450645629999999908e+00,5.593562250000000402e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388134619999999977e-04,1.627402809999999977e+00,1.068139649999999996e+00,2.461884280000000036e+00,5.592631550000000118e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388140519999999983e-04,1.641960160000000002e+00,1.082806600000000063e+00,2.475118230000000086e+00,5.591535610000000212e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388148100000000053e-04,1.660728329999999975e+00,1.101716059999999997e+00,2.492180199999999957e+00,5.590122659999999799e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388157790000000094e-04,1.684770780000000023e+00,1.125939519999999971e+00,2.514036980000000199e+00,5.588312650000000215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388171640000000046e-04,1.719142130000000046e+00,1.160569619999999968e+00,2.545283650000000009e+00,5.585725030000000535e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388192930000000085e-04,1.771968919999999947e+00,1.213794119999999976e+00,2.593308009999999886e+00,5.581748010000000537e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388234640000000116e-04,1.875454430000000006e+00,1.318058710000000078e+00,2.687385729999999917e+00,5.573957200000000389e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388299999999999972e-04,2.037635959999999802e+00,1.481461209999999973e+00,2.834823469999999901e+00,5.561747510000000227e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388300139999999955e-04,2.037975879999999851e+00,1.481803690000000007e+00,2.835132489999999894e+00,5.561721920000000097e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388300419999999921e-04,2.038640730000000012e+00,1.482473539999999979e+00,2.835736900000000116e+00,5.561671870000000073e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388300980000000122e-04,2.039901650000000011e+00,1.483743950000000034e+00,2.836883189999999999e+00,5.561576940000000358e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388302090000000024e-04,2.042164539999999917e+00,1.486023880000000075e+00,2.838940360000000052e+00,5.561406580000000099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388303990000000021e-04,2.045335249999999938e+00,1.489218460000000022e+00,2.841822819999999972e+00,5.561167879999999730e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388306070000000112e-04,2.048013759999999905e+00,1.491917139999999975e+00,2.844257830000000098e+00,5.560966229999999566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388308359999999907e-04,2.050210719999999931e+00,1.494130640000000065e+00,2.846255070000000220e+00,5.560800830000000028e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388310779999999995e-04,2.051898120000000159e+00,1.495830750000000098e+00,2.847789070000000144e+00,5.560673790000000283e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388313429999999977e-04,2.053204570000000118e+00,1.497147030000000045e+00,2.848976749999999836e+00,5.560575439999999592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388316320000000084e-04,2.054181760000000079e+00,1.498131579999999907e+00,2.849865110000000090e+00,5.560501869999999736e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388319590000000028e-04,2.054902150000000205e+00,1.498857389999999956e+00,2.850519999999999943e+00,5.560447640000000247e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388323279999999920e-04,2.055404980000000048e+00,1.499363999999999919e+00,2.850977120000000031e+00,5.560409779999999635e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388327570000000126e-04,2.055738369999999815e+00,1.499699899999999975e+00,2.851280200000000153e+00,5.560384680000000079e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388332610000000045e-04,2.055939040000000162e+00,1.499902080000000026e+00,2.851462629999999887e+00,5.560369579999999701e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388338720000000025e-04,2.056045179999999917e+00,1.500009020000000026e+00,2.851559120000000114e+00,5.560361590000000298e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388346320000000014e-04,2.056088640000000023e+00,1.500052799999999964e+00,2.851598619999999862e+00,5.560358309999999804e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388356290000000021e-04,2.056097129999999940e+00,1.500061359999999899e+00,2.851606340000000017e+00,5.560357670000000141e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388370219999999924e-04,2.056091460000000204e+00,1.500055649999999963e+00,2.851601179999999847e+00,5.560358100000000192e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388391989999999943e-04,2.056084789999999884e+00,1.500048929999999947e+00,2.851595109999999877e+00,5.560358600000000484e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388434080000000082e-04,2.056082219999999960e+00,1.500046350000000084e+00,2.851592769999999888e+00,5.560358789999999551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388518250000000129e-04,2.056082609999999811e+00,1.500046739999999934e+00,2.851593100000000103e+00,5.560358760000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388675860000000001e-04,2.056082969999999843e+00,1.500047090000000027e+00,2.851593380000000177e+00,5.560358730000000138e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.388991070000000056e-04,2.056082979999999782e+00,1.500047109999999906e+00,2.851593320000000098e+00,5.560358709999999594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.389621489999999895e-04,2.056082969999999843e+00,1.500047099999999967e+00,2.851593149999999799e+00,5.560358680000000442e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.390882340000000074e-04,2.056082959999999904e+00,1.500047099999999967e+00,2.851592839999999907e+00,5.560358619999999918e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.392882340000000123e-04,2.056082949999999965e+00,1.500047099999999967e+00,2.851592339999999837e+00,5.560358530000000243e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.394882339999999900e-04,2.056082940000000026e+00,1.500047099999999967e+00,2.851591840000000211e+00,5.560358429999999741e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.396882339999999949e-04,2.056082930000000086e+00,1.500047099999999967e+00,2.851591340000000141e+00,5.560358340000000066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.398882339999999998e-04,2.056082920000000147e+00,1.500047099999999967e+00,2.851590840000000071e+00,5.560358250000000391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.400882340000000046e-04,2.056082910000000208e+00,1.500047099999999967e+00,2.851590340000000001e+00,5.560358149999999888e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.402882340000000095e-04,2.056082899999999825e+00,1.500047099999999967e+00,2.851589839999999931e+00,5.560358060000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.404882339999999872e-04,2.056082899999999825e+00,1.500047099999999967e+00,2.851589339999999861e+00,5.560357959999999711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.406882339999999921e-04,2.056082889999999885e+00,1.500047099999999967e+00,2.851588839999999792e+00,5.560357870000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.408882339999999970e-04,2.056082879999999946e+00,1.500047099999999967e+00,2.851588340000000166e+00,5.560357780000000361e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.410882340000000018e-04,2.056082870000000007e+00,1.500047099999999967e+00,2.851587840000000096e+00,5.560357679999999858e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.412882340000000067e-04,2.056082860000000068e+00,1.500047099999999967e+00,2.851587340000000026e+00,5.560357590000000183e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.414882340000000115e-04,2.056082850000000128e+00,1.500047099999999967e+00,2.851586839999999956e+00,5.560357489999999681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.416882339999999893e-04,2.056082840000000189e+00,1.500047099999999967e+00,2.851586339999999886e+00,5.560357400000000005e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.418882339999999942e-04,2.056082829999999806e+00,1.500047099999999967e+00,2.851585839999999816e+00,5.560357310000000330e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.420882339999999990e-04,2.056082819999999867e+00,1.500047099999999967e+00,2.851585340000000190e+00,5.560357209999999828e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.422882340000000039e-04,2.056082809999999927e+00,1.500047099999999967e+00,2.851584840000000121e+00,5.560357120000000153e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.424882340000000087e-04,2.056082799999999988e+00,1.500047099999999967e+00,2.851584340000000051e+00,5.560357030000000478e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.426882339999999865e-04,2.056082790000000049e+00,1.500047099999999967e+00,2.851583839999999981e+00,5.560356929999999975e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.428882339999999914e-04,2.056082780000000110e+00,1.500047099999999967e+00,2.851583339999999911e+00,5.560356840000000300e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.430882339999999962e-04,2.056082770000000171e+00,1.500047099999999967e+00,2.851582839999999841e+00,5.560356739999999798e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.432882340000000011e-04,2.056082759999999787e+00,1.500047099999999967e+00,2.851582340000000215e+00,5.560356650000000123e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.434882340000000059e-04,2.056082749999999848e+00,1.500047099999999967e+00,2.851581840000000145e+00,5.560356560000000448e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.436882340000000108e-04,2.056082749999999848e+00,1.500047099999999967e+00,2.851581340000000075e+00,5.560356459999999945e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.438882339999999886e-04,2.056082739999999909e+00,1.500047099999999967e+00,2.851580840000000006e+00,5.560356370000000270e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.440882339999999934e-04,2.056082729999999970e+00,1.500047099999999967e+00,2.851580339999999936e+00,5.560356269999999768e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.442882339999999983e-04,2.056082720000000030e+00,1.500047099999999967e+00,2.851579839999999866e+00,5.560356180000000093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.444882340000000031e-04,2.056082710000000091e+00,1.500047099999999967e+00,2.851579339999999796e+00,5.560356090000000417e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.446882340000000080e-04,2.056082700000000152e+00,1.500047099999999967e+00,2.851578840000000170e+00,5.560355989999999915e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.448882340000000129e-04,2.056082690000000213e+00,1.500047099999999967e+00,2.851578340000000100e+00,5.560355900000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.450882339999999906e-04,2.056082679999999829e+00,1.500047099999999967e+00,2.851577840000000030e+00,5.560355799999999737e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.452882339999999955e-04,2.056082669999999890e+00,1.500047099999999967e+00,2.851577339999999960e+00,5.560355710000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.454882340000000003e-04,2.056082659999999951e+00,1.500047099999999967e+00,2.851576839999999891e+00,5.560355620000000387e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.456882340000000052e-04,2.056082650000000012e+00,1.500047099999999967e+00,2.851576339999999821e+00,5.560355519999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.458882340000000101e-04,2.056082640000000072e+00,1.500047099999999967e+00,2.851575840000000195e+00,5.560355430000000210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.460882339999999878e-04,2.056082630000000133e+00,1.500047099999999967e+00,2.851575340000000125e+00,5.560355340000000535e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.462882339999999927e-04,2.056082620000000194e+00,1.500047099999999967e+00,2.851574840000000055e+00,5.560355240000000032e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.464882339999999976e-04,2.056082609999999811e+00,1.500047099999999967e+00,2.851574339999999985e+00,5.560355150000000357e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.466882340000000024e-04,2.056082599999999871e+00,1.500047099999999967e+00,2.851573839999999915e+00,5.560355049999999855e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.468882340000000073e-04,2.056082589999999932e+00,1.500047099999999967e+00,2.851573339999999845e+00,5.560354960000000180e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.470882340000000121e-04,2.056082589999999932e+00,1.500047099999999967e+00,2.851572840000000220e+00,5.560354870000000505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.472882339999999899e-04,2.056082579999999993e+00,1.500047099999999967e+00,2.851572340000000150e+00,5.560354770000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.474882339999999948e-04,2.056082570000000054e+00,1.500047099999999967e+00,2.851571840000000080e+00,5.560354680000000327e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.476882339999999996e-04,2.056082560000000115e+00,1.500047099999999967e+00,2.851571340000000010e+00,5.560354579999999824e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
