candidate_id,topology_id,timing_id,transistor_count,c1_other,comp_node,data_node,anchor_node,bridge_node,anchor_mask,em_mask,address_us,t_reset_us,t_comp_us,t_write_us,t_dead_cw_us,t_dead_we_us,t_emit_us,functional,score,max_rcer_pct,max_prior_error_pct,off_current_nA,low_current_nA,mid_current_nA,high_current_nA,s_th,g_data,monotonic_margin_nA,pareto
PX-7A2E8337+TM-955A259B,PX-7A2E8337,TM-955A259B,7,A,A,A,B,B,1110,1001,5.1499999999999995,0.5,4.0,0.5,0.1,0.05,6.0,True,76.34081225135407,17.726560739109935,1.2490205985251571e-09,3.9098049722787144e-05,7.2470820223420125,92.6550762063518,282.78974224596277,0.8284078997804247,0.8093474669179921,85.4079941840098,True
PX-7A2E8337+TM-8C7BDD47,PX-7A2E8337,TM-8C7BDD47,7,A,A,A,B,B,1110,1001,5.199999999999999,0.5,4.0,0.5,0.1,0.1,6.0,True,76.32530072656871,17.734398878371373,1.2489543206774486e-09,3.9098049722787144e-05,7.246274463500757,92.65500045397187,282.78905136076156,0.8284078997804247,0.8093549070898994,85.40872599047111,False
PX-7A2E8337+TM-1BB52401,PX-7A2E8337,TM-1BB52401,7,A,A,A,B,B,1110,1001,5.6,0.5,4.0,1.0,0.05,0.05,6.0,True,76.03783594222445,18.010361443411803,1.2347974794376496e-09,3.911650158296424e-05,7.247692542593673,92.01845118229461,281.123118765197,0.8284078997804247,0.8065009639917482,84.77075863970094,False
PX-7A2E8337+TM-411F8E1A,PX-7A2E8337,TM-411F8E1A,7,A,A,A,B,B,1110,1001,5.6499999999999995,0.5,4.0,1.0,0.05,0.1,6.0,True,76.02444906495394,18.014861034444134,1.234833034372455e-09,3.911650158296424e-05,7.246880972317171,92.01839027921417,281.1224540891664,0.8284078997804247,0.8065084878433242,84.77150930689702,False
PX-7A2E8337+TM-6A2FA74D,PX-7A2E8337,TM-6A2FA74D,7,A,A,A,B,B,1110,1001,5.6499999999999995,0.5,4.0,1.0,0.1,0.05,6.0,True,76.08113704785359,17.92506516227664,1.2427161707715117e-09,3.9117405608650296e-05,7.215221476023508,91.99573064111551,281.107949543227,0.8284078997804247,0.8068218838862884,84.780509165092,False
PX-7A2E8337+TM-FE4738D0,PX-7A2E8337,TM-FE4738D0,7,A,A,A,B,B,1110,1001,5.699999999999999,0.5,4.0,1.0,0.1,0.1,6.0,True,76.06756420022123,17.929821041553325,1.2432882410323625e-09,3.9117405608650296e-05,7.214695889890224,91.99567024589385,281.10728510066224,0.8284078997804247,0.8068263698094136,84.78097435600361,False
PX-7A2E8337+TM-79BBB106,PX-7A2E8337,TM-79BBB106,7,A,A,A,B,B,1110,1001,6.6,0.5,4.0,2.0,0.05,0.05,6.0,True,75.69981559073537,18.192202105756035,1.2294476365829737e-09,3.91568878901283e-05,7.195734983804517,91.51043497400681,280.0242838448387,0.8284078997804247,0.8051792157583415,84.3146999902023,False
PX-7A2E8337+TM-D4148342,PX-7A2E8337,TM-D4148342,7,A,A,A,B,B,1110,1001,6.6499999999999995,0.5,4.0,2.0,0.05,0.1,6.0,True,75.6880476806431,18.194300127512516,1.2308240577483672e-09,3.91568878901283e-05,7.195349467331892,91.51038490430224,280.02363617505534,0.8284078997804247,0.8051822360894016,84.31503543697035,False
PX-7A2E8337+TM-7EA05171,PX-7A2E8337,TM-7EA05171,7,A,A,A,B,B,1110,1001,6.6499999999999995,0.5,4.0,2.0,0.1,0.05,6.0,True,75.73986836206659,18.109957140316197,1.2375496482445087e-09,3.915778687120956e-05,7.1748271771749215,91.5034421348406,280.0205568426137,0.8284078997804247,0.8053968738205255,84.32861495766568,False
PX-7A2E8337+TM-451EE8EE,PX-7A2E8337,TM-451EE8EE,7,A,A,A,B,B,1110,1001,6.699999999999999,0.5,4.0,2.0,0.1,0.1,6.0,True,75.72794986298533,18.11230145355513,1.2382877226889066e-09,3.915778687120956e-05,7.1745586831076436,91.50339220621548,280.01990923196405,0.8284078997804247,0.8053986454900168,84.32883352310783,False
PX-7A2E8337+TM-196A39BD,PX-7A2E8337,TM-196A39BD,7,A,A,A,B,B,1110,1001,9.100000000000001,0.5,8.0,0.5,0.05,0.05,6.0,True,79.61584314651799,14.284090324217608,1.190064126217186e-09,3.91603175192094e-05,2.853688845905039,70.36544016139564,241.8258756910185,0.9336953247687548,0.7947101663008154,67.51175131549059,True
PX-7A2E8337+TM-49117E35,PX-7A2E8337,TM-49117E35,7,A,A,A,B,B,1110,1001,9.15,0.5,8.0,0.5,0.05,0.1,6.0,True,79.60445587559074,14.286154893462635,1.1895832366426276e-09,3.91603175192094e-05,2.8536951180212617,70.36540279396051,241.82434131532082,0.9336953247687548,0.7947072841014469,67.51170767593925,False
PX-7A2E8337+TM-BDA8A9EE,PX-7A2E8337,TM-BDA8A9EE,7,A,A,A,B,B,1110,1001,9.15,0.5,8.0,0.5,0.1,0.05,6.0,True,79.6258512684737,14.261896993966053,1.1908421553012434e-09,3.916126395286531e-05,2.8289020066066377,70.32766132589504,241.7976838819519,0.9336953247687548,0.7950840786153262,67.4987593192884,True
PX-7A2E8337+TM-5B2918E6,PX-7A2E8337,TM-5B2918E6,7,A,A,A,B,B,1110,1001,9.2,0.5,8.0,0.5,0.1,0.1,6.0,True,79.61473359150175,14.263577886373133,1.1908063932859702e-09,3.916126395286531e-05,2.828917499616765,70.32762488715845,241.79616166905498,0.9336953247687548,0.7950810587933004,67.49870738754169,False
PX-7A2E8337+TM-60ADACA0,PX-7A2E8337,TM-60ADACA0,7,A,A,A,B,B,1110,1001,9.600000000000001,0.5,8.0,1.0,0.05,0.05,6.0,True,79.45043372067406,14.334293275522095,1.1900846965875623e-09,3.9178138329710666e-05,2.8473492248665218,69.94746288935038,240.42280769672175,0.9336953247687548,0.7922334746994932,67.10011366448386,False
PX-7A2E8337+TM-CA5F92A2,PX-7A2E8337,TM-CA5F92A2,7,A,A,A,B,B,1110,1001,9.65,0.5,8.0,1.0,0.05,0.1,6.0,True,79.43929571325009,14.336194303540625,1.1904440908439812e-09,3.9178138329710666e-05,2.8473581751467893,69.94743545618559,240.4218197791638,0.9336953247687548,0.7922315195778062,67.10007728103879,False
PX-7A2E8337+TM-D655B7C6,PX-7A2E8337,TM-D655B7C6,7,A,A,A,B,B,1110,1001,9.65,0.5,8.0,1.0,0.1,0.05,6.0,True,79.46602860720449,14.304317327820016,1.1908684077499097e-09,3.917909621609519e-05,2.8235259320974166,69.93017621529388,240.41330607610277,0.9336953247687548,0.7926256087149994,67.10665028319646,False
PX-7A2E8337+TM-510E8CD6,PX-7A2E8337,TM-510E8CD6,7,A,A,A,B,B,1110,1001,9.7,0.5,8.0,1.0,0.1,0.1,6.0,True,79.45512407839537,14.305886711496877,1.1904656466186879e-09,3.917909621609519e-05,2.823543162894086,69.93014917496916,240.41232138577124,0.9336953247687548,0.792623515991106,67.10660601207509,False
PX-7A2E8337+TM-155C2AC2,PX-7A2E8337,TM-155C2AC2,7,A,A,A,B,B,1110,1001,10.600000000000001,0.5,8.0,2.0,0.05,0.05,6.0,True,79.18086744046646,14.415994437562171,1.1901033671088294e-09,3.921529086592431e-05,2.835071686058538,69.59426431070978,239.47350978741574,0.9336953247687548,0.7906908350565107,66.75919262465123,False
PX-7A2E8337+TM-C4EF8727,PX-7A2E8337,TM-C4EF8727,7,A,A,A,B,B,1110,1001,10.65,0.5,8.0,2.0,0.05,0.1,6.0,True,79.17016098940384,14.417629566078825,1.1900976515832896e-09,3.921529086592431e-05,2.835085301684623,69.59424453303076,239.47280030277935,0.9336953247687548,0.7906892970624737,66.75915923134615,False
PX-7A2E8337+TM-2822DBE9,PX-7A2E8337,TM-2822DBE9,7,A,A,A,B,B,1110,1001,10.65,0.5,8.0,2.0,0.1,0.05,6.0,True,79.2042682031164,14.374368282486833,1.1914689990419085e-09,3.9216251667052336e-05,2.8130426613690878,69.58796228168508,239.47093508788308,0.9336953247687548,0.7910656697956648,66.77491962031598,False
PX-7A2E8337+TM-524513CD,PX-7A2E8337,TM-524513CD,7,A,A,A,B,B,1110,1001,10.7,0.5,8.0,2.0,0.1,0.1,6.0,True,79.19374064275158,14.375751231980555,1.190945802796437e-09,3.9216251667052336e-05,2.8130629874718824,69.58794263313169,239.47022621179423,0.9336953247687548,0.7910640160881872,66.77487964565981,False
PX-7A2E8337+TM-C6470215,PX-7A2E8337,TM-C6470215,7,A,A,A,B,B,1110,1001,17.1,0.5,16.0,0.5,0.05,0.05,6.0,True,79.80688502494874,13.345967945772175,1.4755286984183984e-09,3.931089231108401e-05,0.7404397855705007,55.89260508562182,214.5042579759951,0.9794619297449407,0.7914830005993716,55.152165300051315,True
PX-7A2E8337+TM-25F81A19,PX-7A2E8337,TM-25F81A19,7,A,A,A,B,B,1110,1001,17.150000000000002,0.5,16.0,0.5,0.05,0.1,6.0,True,79.7981101553925,13.346826333582607,1.4752984100092529e-09,3.931089231108401e-05,0.7404642537394504,55.892595137555304,214.50374502947147,0.9794619297449407,0.7914811447361678,55.15213088381586,False
PX-7A2E8337+TM-D2B82E1A,PX-7A2E8337,TM-D2B82E1A,7,A,A,A,B,B,1110,1001,17.150000000000002,0.5,16.0,0.5,0.1,0.05,6.0,True,79.79551338462099,13.353288499953141,1.4772759227568198e-09,3.9311896636222555e-05,0.735525500790867,55.872936600244365,214.49170658804601,0.9794619297449407,0.7916301576686726,55.1374110994535,False
PX-7A2E8337+TM-D9325021,PX-7A2E8337,TM-D9325021,7,A,A,A,B,B,1110,1001,17.200000000000003,0.5,16.0,0.5,0.1,0.1,6.0,True,79.78677515569095,13.354109366820987,1.4758910617686703e-09,3.9311896636222555e-05,0.7355501120886577,55.87292711877141,214.49119388459275,0.9794619297449407,0.79162829410884,55.13737700668275,False
PX-7A2E8337+TM-3A6C19DC,PX-7A2E8337,TM-3A6C19DC,7,A,A,A,B,B,1110,1001,17.6,0.5,16.0,1.0,0.05,0.05,6.0,True,79.68528484247973,13.363766797068358,1.476936070263567e-09,3.932775272356847e-05,0.7394961930239792,55.69973246347927,213.38981447766548,0.9794619297449407,0.7893342880807954,54.9602362704553,False
PX-7A2E8337+TM-348A77C8,PX-7A2E8337,TM-348A77C8,7,A,A,A,B,B,1110,1001,17.650000000000002,0.5,16.0,1.0,0.05,0.1,6.0,True,79.67661949317775,13.364614730833688,1.4769150992963152e-09,3.932775272356847e-05,0.7395206950862695,55.69972696197959,213.38932258623103,0.9794619297449407,0.7893324689079733,54.96020626689332,False
PX-7A2E8337+TM-8FA343F3,PX-7A2E8337,TM-8FA343F3,7,A,A,A,B,B,1110,1001,17.650000000000002,0.5,16.0,1.0,0.1,0.05,6.0,True,79.67485090169333,13.37012663285216,1.4769379323351203e-09,3.93287638283734e-05,0.7346717045573771,55.68831064946872,213.38519045362733,0.9794619297449407,0.7894938958820907,54.95363894491135,False
PX-7A2E8337+TM-3497EB27,PX-7A2E8337,TM-3497EB27,7,A,A,A,B,B,1110,1001,17.700000000000003,0.5,16.0,1.0,0.1,0.1,6.0,True,79.66622087953513,13.370938672774418,1.4768321069393214e-09,3.93287638283734e-05,0.7346963437110889,55.68830540185138,213.38469864794575,0.9794619297449407,0.7894920689817237,54.95360905814029,False
PX-7A2E8337+TM-E5447244,PX-7A2E8337,TM-E5447244,7,A,A,A,B,B,1110,1001,18.6,0.5,16.0,2.0,0.05,0.05,6.0,True,79.4827397853446,13.397730097681485,1.477810037418765e-09,3.936278477994389e-05,0.7376175446245745,55.49646027752389,212.5873801261791,0.9794619297449407,0.7878255198106539,54.75884273289932,False
PX-7A2E8337+TM-94DEFF90,PX-7A2E8337,TM-94DEFF90,7,A,A,A,B,B,1110,1001,18.650000000000002,0.5,16.0,2.0,0.05,0.1,6.0,True,79.47428823219974,13.39855809342166,1.4779991131739448e-09,3.936278477994389e-05,0.7376421118151498,55.496459112074746,212.58690278011542,0.9794619297449407,0.7878237238461775,54.7588170002596,False
PX-7A2E8337+TM-9D4BCF80,PX-7A2E8337,TM-9D4BCF80,7,A,A,A,B,B,1110,1001,18.650000000000002,0.5,16.0,2.0,0.1,0.05,6.0,True,79.47368156164426,13.40242312312982,1.4776417591369457e-09,3.936379981892416e-05,0.7329712552783436,55.491146636645716,212.58600854130847,0.9794619297449407,0.7879854850287045,54.75817538136737,False
PX-7A2E8337+TM-31115CEF,PX-7A2E8337,TM-31115CEF,7,A,A,A,B,B,1110,1001,18.700000000000003,0.5,16.0,2.0,0.1,0.1,6.0,True,79.46526288407334,13.40321826415368,1.4787768983751461e-09,3.936379981892416e-05,0.7329959481247637,55.491145579160886,212.58553121986463,0.9794619297449407,0.7879836817137429,54.75814963103612,False
PX-7A2E8337+TM-44750E09,PX-7A2E8337,TM-44750E09,7,A,A,A,B,B,1110,1001,2.5999999999999996,1.0,1.0,0.5,0.05,0.05,6.0,True,64.1448986657573,35.89710364560236,0.0,3.9066629489469456e-05,25.64088801551498,149.09929480261388,378.09234283017764,0.45159181861659975,0.8235863385199194,123.45840678709892,True
PX-7A2E8337+TM-FAB5DC2E,PX-7A2E8337,TM-FAB5DC2E,7,A,A,A,B,B,1110,1001,2.65,1.0,1.0,0.5,0.05,0.1,6.0,True,64.12225794125692,35.897150125794234,0.0,3.9066629489469456e-05,25.640975534421642,149.09911757839706,377.54323849081993,0.45159181861659975,0.8227825936689233,123.45814204397541,False
PX-7A2E8337+TM-AAD78B2B,PX-7A2E8337,TM-AAD78B2B,7,A,A,A,B,B,1110,1001,2.65,1.0,1.0,0.5,0.1,0.05,6.0,True,64.13020393559842,35.90383861166754,0.0,3.906744583477445e-05,25.55227870238545,149.00480218581447,377.69491859414745,0.45159181861659975,0.8235079061125018,123.45252348342902,False
PX-7A2E8337+TM-B9DD542F,PX-7A2E8337,TM-B9DD542F,7,A,A,A,B,B,1110,1001,2.7,1.0,1.0,0.5,0.1,0.1,6.0,True,64.12564350883537,35.9038831368986,0.0,3.906744583477445e-05,25.552369146124793,149.00462714028842,378.061498368672,0.45159181861659975,0.8240332642396789,123.45225799416365,False
PX-7A2E8337+TM-921BB415,PX-7A2E8337,TM-921BB415,7,A,A,A,B,B,1110,1001,3.0999999999999996,1.0,1.0,1.0,0.05,0.05,6.0,True,63.95627436647777,36.10742196066774,0.0,3.908963080703477e-05,25.28136855860245,147.90339376319673,376.09453453780725,0.45159181861659975,0.8226716136313377,122.62202520459431,False
PX-7A2E8337+TM-997B1495,PX-7A2E8337,TM-997B1495,7,A,A,A,B,B,1110,1001,3.15,1.0,1.0,1.0,0.05,0.1,6.0,True,63.946205277336055,36.107455097718194,0.0,3.908963080703477e-05,25.28146744938049,147.90324332699117,376.1716983789511,0.45159181861659975,0.822782130797451,122.62177587761067,False
PX-7A2E8337+TM-DA26960F,PX-7A2E8337,TM-DA26960F,7,A,A,A,B,B,1110,1001,3.15,1.0,1.0,1.0,0.1,0.05,6.0,True,63.946762691981405,36.11199264817833,0.0,3.90904518313189e-05,25.245616929964022,147.8736267190261,376.1219082666841,0.45159181861659975,0.8229177338558205,122.62800978906208,False
PX-7A2E8337+TM-24EDFB89,PX-7A2E8337,TM-24EDFB89,7,A,A,A,B,B,1110,1001,3.2,1.0,1.0,1.0,0.1,0.1,6.0,True,63.93505394390148,36.112025038460935,0.0,3.90904518313189e-05,25.245716857585062,147.87347692197525,376.1153548351323,0.45159181861659975,0.822906440125845,122.62776006439019,False
PX-7A2E8337+TM-F25AD464,PX-7A2E8337,TM-F25AD464,7,A,A,A,B,B,1110,1001,4.1,1.0,1.0,2.0,0.05,0.05,6.0,True,63.673027261986114,36.28432629913439,0.0,3.9137579478458946e-05,25.020509605986838,147.13909584889694,374.83830942264166,0.45159181861659975,0.8223140913948948,122.11858624291011,False
PX-7A2E8337+TM-8889DD51,PX-7A2E8337,TM-8889DD51,7,A,A,A,B,B,1110,1001,4.1499999999999995,1.0,1.0,2.0,0.05,0.1,6.0,True,63.653953206593606,36.28435059259564,0.0,3.9137579478458946e-05,25.020615502372237,147.13896112647282,374.4456473821799,0.45159181861659975,0.821739851209248,122.11834562410058,False
PX-7A2E8337+TM-E782BC8B,PX-7A2E8337,TM-E782BC8B,7,A,A,A,B,B,1110,1001,4.1499999999999995,1.0,1.0,2.0,0.1,0.05,6.0,True,63.64853246847581,36.285731712088484,0.0,3.91383605432497e-05,25.008418909010274,147.13158193785094,374.14536660557343,0.45159181861659975,0.8213687665082433,122.12316302884065,False
PX-7A2E8337+TM-A42F8405,PX-7A2E8337,TM-A42F8405,7,A,A,A,B,B,1110,1001,4.199999999999999,1.0,1.0,2.0,0.1,0.1,6.0,True,63.64575249096084,36.28575582619129,0.0,3.91383605432497e-05,25.008525091805502,147.1314473625879,374.57201146102534,0.45159181861659975,0.8219945467563401,122.12292227078237,False
PX-7A2E8337+TM-EE240210,PX-7A2E8337,TM-EE240210,7,A,A,A,B,B,1110,1001,3.5999999999999996,1.0,2.0,0.5,0.05,0.05,6.0,True,68.55347583027464,29.326500864721545,0.0,3.907376988346105e-05,14.848737625106642,121.04654159905158,332.20154555006945,0.6543961095323714,0.8232585788062443,106.19780397394493,False
PX-7A2E8337+TM-20D6F9FE,PX-7A2E8337,TM-20D6F9FE,7,A,A,A,B,B,1110,1001,3.65,1.0,2.0,0.5,0.05,0.1,6.0,True,68.53960694479358,29.33339346366782,0.0,3.907376988346105e-05,14.84800523066809,121.04641459706234,332.20315442980603,0.6543961095323714,0.8232664527755481,106.19840936639423,False
PX-7A2E8337+TM-06A31967,PX-7A2E8337,TM-06A31967,7,A,A,A,B,B,1110,1001,3.65,1.0,2.0,0.5,0.1,0.05,6.0,True,68.57075190547312,29.26443497646219,0.0,3.90746155608757e-05,14.77878435856575,120.96703511332277,332.13260188542114,0.6543961095323714,0.8236719785788102,106.18825075475701,True
PX-7A2E8337+TM-BBEC3DF4,PX-7A2E8337,TM-BBEC3DF4,7,A,A,A,B,B,1110,1001,3.7,1.0,2.0,0.5,0.1,0.1,6.0,True,68.55729343183926,29.270202809686047,0.0,3.90746155608757e-05,14.778191993816497,120.96690997421017,332.13410722557,0.6543961095323714,0.8236786681608439,106.18871798039368,False
PX-7A2E8337+TM-63823495,PX-7A2E8337,TM-63823495,7,A,A,A,B,B,1110,1001,4.1,1.0,2.0,1.0,0.05,0.05,6.0,True,68.34945638176077,29.50847570521921,0.0,3.909498548286829e-05,14.654710530533654,120.07513598118555,330.194443445733,0.6543961095323714,0.8215520830376968,105.4204254506519,False
PX-7A2E8337+TM-F396C77F,PX-7A2E8337,TM-F396C77F,7,A,A,A,B,B,1110,1001,4.1499999999999995,1.0,2.0,1.0,0.05,0.1,6.0,True,68.33682710537323,29.512229110873612,0.0,3.909498548286829e-05,14.654362732662033,120.07503107027176,330.1941888860845,0.6543961095323714,0.8215542464350797,105.42066833760973,False
PX-7A2E8337+TM-E27A80B9,PX-7A2E8337,TM-E27A80B9,7,A,A,A,B,B,1110,1001,4.1499999999999995,1.0,2.0,1.0,0.1,0.05,6.0,True,68.35517353835905,29.4704600085005,0.0,3.909584196738715e-05,14.621346204151324,120.04818679250158,330.17448997451436,0.6543961095323714,0.8217709620704181,105.42684058835026,False
PX-7A2E8337+TM-6355F1E0,PX-7A2E8337,TM-6355F1E0,7,A,A,A,B,B,1110,1001,4.199999999999999,1.0,2.0,1.0,0.1,0.1,6.0,True,68.34273065419379,29.47372413097072,0.0,3.909584196738715e-05,14.621058247440708,120.04808246844794,330.17422588006644,0.6543961095323714,0.8217726684965322,105.42702422100723,False
PX-7A2E8337+TM-0AABD2BC,PX-7A2E8337,TM-0AABD2BC,7,A,A,A,B,B,1110,1001,5.1,1.0,2.0,2.0,0.05,0.05,6.0,True,68.06080766477139,29.659534623082966,0.0,3.913926578403117e-05,14.495720746953525,119.4246245169078,328.9547681054753,0.6543961095323714,0.8207931929755854,104.92890376995426,False
PX-7A2E8337+TM-110F17FD,PX-7A2E8337,TM-110F17FD,7,A,A,A,B,B,1110,1001,5.1499999999999995,1.0,2.0,2.0,0.05,0.1,6.0,True,68.04920208575405,29.661184869082717,0.0,3.913926578403117e-05,14.495626109613717,119.4245331536879,328.9541312385571,0.6543961095323714,0.8207928849275257,104.9289070440742,False
PX-7A2E8337+TM-763E5EED,PX-7A2E8337,TM-763E5EED,7,A,A,A,B,B,1110,1001,5.1499999999999995,1.0,2.0,2.0,0.1,0.05,6.0,True,68.05914803041094,29.6375480621476,0.0,3.9140101159742944e-05,14.482277279952557,119.4172514252782,328.9502955680446,0.6543961095323714,0.8208875095918374,104.93497414532564,False
PX-7A2E8337+TM-D98DE9F2,PX-7A2E8337,TM-D98DE9F2,7,A,A,A,B,B,1110,1001,5.199999999999999,1.0,2.0,2.0,0.1,0.1,6.0,True,68.04760454477461,29.639060319616068,0.0,3.9140101159742944e-05,14.48219942757567,119.41716020794142,328.9496579578284,0.6543961095323714,0.8208870753267913,104.93496078036574,False
PX-7A2E8337+TM-7DB9C892,PX-7A2E8337,TM-7DB9C892,7,A,A,A,B,B,1110,1001,5.6,1.0,4.0,0.5,0.05,0.05,6.0,True,76.18844232024883,17.80882869423172,0.0,3.909715935945066e-05,7.293659923784921,92.71453450508245,282.83880823513545,0.8284078997861825,0.8089348235534666,85.42087458129753,False
PX-7A2E8337+TM-C248EAA0,PX-7A2E8337,TM-C248EAA0,7,A,A,A,B,B,1110,1001,5.6499999999999995,1.0,4.0,0.5,0.05,0.1,6.0,True,76.17312229898789,17.816701924019064,0.0,3.909715935945066e-05,7.292327806106088,92.71445731549359,282.83811654334494,0.8284078997861825,0.8089478131491086,85.4221295093875,False
PX-7A2E8337+TM-C7D731DB,PX-7A2E8337,TM-C7D731DB,7,A,A,A,B,B,1110,1001,5.6499999999999995,1.0,4.0,0.5,0.1,0.05,6.0,True,76.23159705276346,17.726560738101025,0.0,3.909804971690473e-05,7.247082022502944,92.65507620695266,282.7897422470384,0.8284078997861825,0.8093474669181049,85.4079941844497,True
PX-7A2E8337+TM-56922EC3,PX-7A2E8337,TM-56922EC3,7,A,A,A,B,B,1110,1001,5.699999999999999,1.0,4.0,0.5,0.1,0.1,6.0,True,76.21622196168897,17.73439887736263,0.0,3.909804971690473e-05,7.246274463661643,92.6550004545724,282.7890513618373,0.8284078997861825,0.8093549070900136,85.40872599091077,False
PX-7A2E8337+TM-C033A5CE,PX-7A2E8337,TM-C033A5CE,7,A,A,A,B,B,1110,1001,6.1,1.0,4.0,1.0,0.05,0.05,6.0,True,75.92984252918346,18.01036144241319,0.0,3.9116501577079325e-05,7.24769254275275,92.01845118288882,281.12311876626615,0.8284078997861825,0.8065009639918757,84.77075864013607,False
PX-7A2E8337+TM-1FC706E9,PX-7A2E8337,TM-1FC706E9,7,A,A,A,B,B,1110,1001,6.1499999999999995,1.0,4.0,1.0,0.05,0.1,6.0,True,75.91659055934737,18.014861033443516,0.0,3.9116501577079325e-05,7.246880972476111,92.01839027980891,281.12245409023643,0.8284078997861825,0.8065084878434543,84.7715093073328,False
PX-7A2E8337+TM-B88B8F46,PX-7A2E8337,TM-B88B8F46,7,A,A,A,B,B,1110,1001,6.1499999999999995,1.0,4.0,1.0,0.1,0.05,6.0,True,75.9732785422517,17.925065161278933,0.0,3.911740560276528e-05,7.215221476182812,91.99573064170963,281.107949544295,0.8284078997861825,0.8068218838864081,84.78050916552682,False
PX-7A2E8337+TM-7C8FA852,PX-7A2E8337,TM-7C8FA852,7,A,A,A,B,B,1110,1001,6.199999999999999,1.0,4.0,1.0,0.1,0.1,6.0,True,75.9598404335245,17.92982104055473,0.0,3.911740560276528e-05,7.214695890049513,91.99567024648874,281.10728510173186,0.8284078997861825,0.8068263698095361,84.78097435643923,False
PX-7A2E8337+TM-C880C6CB,PX-7A2E8337,TM-C880C6CB,7,A,A,A,B,B,1110,1001,7.1,1.0,4.0,2.0,0.05,0.05,6.0,True,75.59448854458802,18.192202104760376,0.0,3.915688788423793e-05,7.195734983961875,91.51043497459818,280.0242838459026,0.8284078997861825,0.8051792157584756,84.3146999906363,False
PX-7A2E8337+TM-B5B2535D,PX-7A2E8337,TM-B5B2535D,7,A,A,A,B,B,1110,1001,7.1499999999999995,1.0,4.0,2.0,0.05,0.1,6.0,True,75.58285221105368,18.194300126516445,0.0,3.915688788423793e-05,7.195349467489149,91.51038490489343,280.0236361761213,0.8284078997861825,0.8051822360895405,84.31503543740429,False
PX-7A2E8337+TM-E815F632,PX-7A2E8337,TM-E815F632,7,A,A,A,B,B,1110,1001,7.1499999999999995,1.0,4.0,2.0,0.1,0.05,6.0,True,75.63467289248136,18.109957139322606,0.0,3.915778686531909e-05,7.174827177332843,91.50344213543114,280.02055684368116,0.8284078997861825,0.8053968738206578,84.3286149580983,False
PX-7A2E8337+TM-72CDF500,PX-7A2E8337,TM-72CDF500,7,A,A,A,B,B,1110,1001,7.199999999999999,1.0,4.0,2.0,0.1,0.1,6.0,True,75.62288580558916,18.112301452561898,0.0,3.915778686531909e-05,7.174558683265493,91.50339220680651,280.0199092330286,0.8284078997861825,0.8053986454901446,84.32883352354102,False
PX-7A2E8337+TM-CB483D6B,PX-7A2E8337,TM-CB483D6B,7,A,A,A,B,B,1110,1001,9.600000000000001,1.0,8.0,0.5,0.05,0.05,6.0,True,79.5168975435446,14.284090323313311,0.0,3.9160317513319745e-05,2.853688845965363,70.36544016159914,241.8258756914066,0.933695324771555,0.7947101663004953,67.51175131563376,False
PX-7A2E8337+TM-C12CB0FE,PX-7A2E8337,TM-C12CB0FE,7,A,A,A,B,B,1110,1001,9.65,1.0,8.0,0.5,0.05,0.1,6.0,True,79.50563387735306,14.286154892558736,0.0,3.9160317513319745e-05,2.853695118081593,70.36540279416364,241.82434131570793,0.933695324771555,0.7947072841011248,67.51170767608204,False
PX-7A2E8337+TM-5F6B6BDD,PX-7A2E8337,TM-5F6B6BDD,7,A,A,A,B,B,1110,1001,9.65,1.0,8.0,0.5,0.1,0.05,6.0,True,79.52702927023714,14.261896993062456,0.0,3.91612639469755e-05,2.8289020066665205,70.32766132609902,241.797683882338,0.933695324771555,0.7950840786150055,67.4987593194325,True
PX-7A2E8337+TM-F04B7ADB,PX-7A2E8337,TM-F04B7ADB,7,A,A,A,B,B,1110,1001,9.7,1.0,8.0,0.5,0.1,0.1,6.0,True,79.51603504359247,14.263577885469008,0.0,3.91612639469755e-05,2.828917499676637,70.32762488736152,241.79616166944388,0.933695324771555,0.7950810587929851,67.49870738768489,False
PX-7A2E8337+TM-B3E3F2CC,PX-7A2E8337,TM-B3E3F2CC,7,A,A,A,B,B,1110,1001,10.100000000000001,1.0,8.0,1.0,0.05,0.05,6.0,True,79.35271723973375,14.334293274621585,0.0,3.91781383238186e-05,2.8473492249267194,69.94746288955109,240.42280769710334,0.933695324771555,0.7922334746991642,67.10011366462437,False
PX-7A2E8337+TM-C33ABC3A,PX-7A2E8337,TM-C33ABC3A,7,A,A,A,B,B,1110,1001,10.15,1.0,8.0,1.0,0.05,0.1,6.0,True,79.34170130160403,14.336194302639543,0.0,3.91781383238186e-05,2.847358175206967,69.94743545638613,240.4218197795474,0.933695324771555,0.7922315195774817,67.10007728117917,False
PX-7A2E8337+TM-52CA0F9D,PX-7A2E8337,TM-52CA0F9D,7,A,A,A,B,B,1110,1001,10.15,1.0,8.0,1.0,0.1,0.05,6.0,True,79.36843419556084,14.304317326916932,0.0,3.917909621020301e-05,2.823525932157174,69.93017621549446,240.4133060764873,0.933695324771555,0.7926256087146788,67.10665028333727,False
PX-7A2E8337+TM-708B0FD8,PX-7A2E8337,TM-708B0FD8,7,A,A,A,B,B,1110,1001,10.2,1.0,8.0,1.0,0.1,0.1,6.0,True,79.35765158355427,14.305886710593038,0.0,3.917909621020301e-05,2.8235431629538468,69.93014917516966,240.41232138615445,0.933695324771555,0.7926235159907832,67.1066060122158,False
